seqnames,start,end,strand,gene_id,gene_name
chr12,78169563,78177356,+,ENSG00000258066,AC138331.1
chr12,78445961,78485517,-,ENSG00000258225,AC073571.1
chr12,78524117,78524784,-,ENSG00000257220,FAM213AP1
chr12,78720460,78753526,-,ENSG00000258220,LINC02424
chr12,78746299,78876799,+,ENSG00000258084,AC128707.1
chr12,78820606,78836732,-,ENSG00000257879,AC130415.1
chr12,78842775,78934455,-,ENSG00000257165,AC079362.1
chr12,79187306,79187894,-,ENSG00000257564,AC068993.1
chr12,79198128,79202279,+,ENSG00000257948,AC068993.2
chr12,79257773,79845788,+,ENSG00000067715,SYT1
chr12,79354038,79439424,-,ENSG00000257191,AC090709.1
chr12,79734985,79897176,-,ENSG00000257894,AC027288.3
chr12,79742099,79742171,+,ENSG00000238890,AC078917.1
chr12,79813037,79813101,+,ENSG00000221788,MIR1252
chr12,79856244,79856330,-,ENSG00000266390,AC027288.2
chr12,79874828,79874920,-,ENSG00000263757,AC027288.1
chr12,79893899,79894467,-,ENSG00000257604,AC027288.2
chr12,79918657,79918950,-,ENSG00000243714,RN7SL696P
chr12,79933983,79944315,+,ENSG00000257474,AC027288.1
chr12,79952562,79952946,+,ENSG00000257956,NOP56P3
chr12,79968759,80084877,-,ENSG00000177425,PAWR
chr12,80083924,80172231,+,ENSG00000258048,AC073569.2
chr12,80167343,80329240,-,ENSG00000058272,PPP1R12A
chr12,80198742,80202321,+,ENSG00000269531,AC073569.1
chr12,80212564,80213245,-,ENSG00000277130,AC073569.3
chr12,80217558,80219276,+,ENSG00000258044,AC073569.1
chr12,80272085,80272199,-,ENSG00000201942,RNA5SP363
chr12,80328681,80336492,+,ENSG00000257557,PPP1R12A-AS1
chr12,80382794,80382998,-,ENSG00000271496,SNRPGP20
chr12,80422673,80423411,+,ENSG00000239473,RPL7P38
chr12,80462471,80462537,-,ENSG00000238842,RNU7-106P
chr12,80496679,80497113,-,ENSG00000230291,AC078817.1
chr12,80603233,80772870,+,ENSG00000165899,OTOGL
chr12,80737295,80737572,-,ENSG00000222880,RN7SKP261
chr12,80799774,81072802,+,ENSG00000139304,PTPRQ
chr12,80954796,80955339,-,ENSG00000257786,AKIRIN1P1
chr12,80977462,80987480,-,ENSG00000257429,AC074031.1
chr12,81101277,81103253,+,ENSG00000111046,MYF6
chr12,81110691,81113452,+,ENSG00000111049,MYF5
chr12,81156933,81164496,+,ENSG00000257741,LINC01490
chr12,81186299,81331704,-,ENSG00000111052,LIN7A
chr12,81226312,81226408,-,ENSG00000207763,MIR617
chr12,81254734,81255287,-,ENSG00000258215,AC078886.1
chr12,81329515,81329612,-,ENSG00000208022,MIR618
chr12,81330193,81654984,+,ENSG00000111058,ACSS3
chr12,81488154,81519624,-,ENSG00000258026,AC078955.1
chr12,81552167,81552240,+,ENSG00000265227,MIR4699
chr12,81651754,82153332,-,ENSG00000139220,PPFIA2
chr12,81664454,81706201,+,ENSG00000257467,PPFIA2-AS1
chr12,81771821,81866733,+,ENSG00000258162,AC069228.1
chr12,81939105,81940229,-,ENSG00000258375,AC079363.1
chr12,82262147,82262825,+,ENSG00000257609,AC091515.1
chr12,82347498,82386912,+,ENSG00000257747,LINC02426
chr12,82392411,82392741,+,ENSG00000258193,AC011602.1
chr12,82617460,82752584,-,ENSG00000133773,CCDC59
chr12,82658722,82658823,+,ENSG00000221260,AC083810.1
chr12,82736375,82736489,-,ENSG00000221121,AC083811.1
chr12,82752276,82873015,+,ENSG00000127720,METTL25
chr12,82862235,82862727,+,ENSG00000257875,AC089998.3
chr12,82874897,82891339,-,ENSG00000258170,AC089998.4
chr12,82898990,82899967,-,ENSG00000257837,AC089998.2
chr12,82906456,82909596,+,ENSG00000257431,AC089998.1
chr12,83080659,83528649,+,ENSG00000179104,TMTC2
chr12,83415669,83415771,+,ENSG00000252220,RNU6-977P
chr12,83545110,83545969,+,ENSG00000213270,AC090680.1
chr12,83565369,83566519,+,ENSG00000258338,AC090680.2
chr12,84054788,84055498,-,ENSG00000257124,AC093025.1
chr12,84577103,84577227,-,ENSG00000221148,SNORA3
chr12,84665119,84688341,+,ENSG00000257729,AC087798.1
chr12,84842404,84843657,-,ENSG00000258358,AC087888.1
chr12,85065377,85065805,+,ENSG00000257296,AC093027.1
chr12,85253267,85307394,-,ENSG00000072041,SLC6A15
chr12,85333303,85333447,-,ENSG00000258073,AC128657.1
chr12,85408090,85430055,-,ENSG00000231738,TSPAN19
chr12,85430092,85657002,+,ENSG00000133640,LRRIQ1
chr12,85657322,85658235,+,ENSG00000269916,AC133794.1
chr12,85673885,85695562,+,ENSG00000180318,ALX1
chr12,85711838,85736690,+,ENSG00000258815,AC131532.1
chr12,85961656,85962017,+,ENSG00000257855,AC126471.1
chr12,86041031,86041098,-,ENSG00000263449,AC021887.1
chr12,86175670,86176222,-,ENSG00000258206,AC137768.1
chr12,86194475,86230348,-,ENSG00000198774,RASSF9
chr12,86268073,86276770,+,ENSG00000133636,NTS
chr12,86349445,87232681,-,ENSG00000182050,MGAT4C
chr12,86352465,86354725,+,ENSG00000258178,AC016993.1
chr12,86409475,86410219,+,ENSG00000257897,AC139697.1
chr12,86993355,87232775,-,ENSG00000258185,AC010196.1
chr12,87138845,87138925,-,ENSG00000264077,AC010196.1
chr12,87435693,87436200,+,ENSG00000280049,AC079597.1
chr12,87563762,87564206,-,ENSG00000242850,RPL23AP68
chr12,88140344,88140460,+,ENSG00000258205,AC079598.5
chr12,88143919,88144090,+,ENSG00000257648,CYCSP30
chr12,88147191,88147224,-,ENSG00000258173,AC079598.3
chr12,88175940,88178345,-,ENSG00000258128,AC079598.2
chr12,88189510,88195805,+,ENSG00000257912,LINC02258
chr12,88210263,88211608,+,ENSG00000257940,AC079598.1
chr12,88214431,88214695,-,ENSG00000258179,AC079598.4
chr12,88338662,88344596,+,ENSG00000240721,RPS4XP15
chr12,88373812,88427814,-,ENSG00000165805,C12orf50
chr12,88427623,88443937,+,ENSG00000133641,C12orf29
chr12,88442791,88535993,-,ENSG00000198707,CEP290
chr12,88445478,88445555,+,ENSG00000252747,RNA5SP364
chr12,88451653,88452355,-,ENSG00000257752,AC091516.1
chr12,88536073,88593664,+,ENSG00000139324,TMTC3
chr12,88824219,88824327,+,ENSG00000199245,Y_RNA
chr12,88886570,88974628,-,ENSG00000049130,KITLG
chr12,88974308,88991995,+,ENSG00000281333,AC024941.2
chr12,88975416,88975573,+,ENSG00000252850,RNU1-117P
chr12,88995639,88995972,+,ENSG00000278011,AC024941.1
chr12,89404458,89413456,-,ENSG00000246363,LINC02458
chr12,89421534,89422299,+,ENSG00000257629,AC006199.1
chr12,89441964,89703330,-,ENSG00000257156,AC024909.1
chr12,89676000,89676062,-,ENSG00000238302,RNU7-120P
chr12,89713141,89713426,+,ENSG00000257820,AC024909.2
chr12,89741009,89747048,-,ENSG00000139318,DUSP6
chr12,89744792,89747048,+,ENSG00000274021,AC024909.3
chr12,89761584,89763078,+,ENSG00000271327,AC010201.2
chr12,89765597,89766136,+,ENSG00000271259,AC010201.1
chr12,89813495,89919801,-,ENSG00000139323,POC1B
chr12,89893870,89896447,+,ENSG00000226982,CENPCP1
chr12,89913185,89918583,-,ENSG00000257594,GALNT4
chr12,89913185,89920039,-,ENSG00000259075,POC1B-GALNT4
chr12,89919431,89941782,+,ENSG00000270344,POC1B-AS1
chr12,89937980,89938265,-,ENSG00000279939,AC025034.2
chr12,89954906,89988655,+,ENSG00000258302,AC025034.1
chr12,89981826,90103077,-,ENSG00000070961,ATP2B1
chr12,89986604,89986704,+,ENSG00000266347,AC068641.1
chr12,90102736,90106367,+,ENSG00000271614,ATP2B1-AS1
chr12,90120713,90120819,+,ENSG00000252207,RNA5SP365
chr12,90146690,90147608,+,ENSG00000257480,MRPL2P1
chr12,90147836,90147929,+,ENSG00000252823,RNU6-148P
chr12,90276442,90383066,+,ENSG00000258216,AC084200.1
chr12,90313214,90313553,-,ENSG00000258290,BRWD1P2
chr12,90341470,90343503,+,ENSG00000257725,LINC02399
chr12,90501516,90506556,+,ENSG00000257194,AC126178.1
chr12,90674671,90694117,+,ENSG00000258183,LINC02392
chr12,91011536,91016599,-,ENSG00000257995,AC084365.1
chr12,91203053,91204457,+,ENSG00000257787,AC112481.1
chr12,91299399,91348953,-,ENSG00000197651,CCER1
chr12,91311800,91342446,+,ENSG00000196243,LINC00615
chr12,91357456,91398803,-,ENSG00000083782,EPYC
chr12,91444268,91451760,-,ENSG00000139330,KERA
chr12,91496406,91505608,-,ENSG00000139329,LUM
chr12,91534261,91576900,-,ENSG00000011465,DCN
chr12,91587486,91587719,+,ENSG00000258148,AC007115.1
chr12,91755973,91762383,+,ENSG00000258100,AC025035.1
chr12,92028664,92029421,+,ENSG00000277738,AC126175.1
chr12,92073908,92074650,+,ENSG00000258125,AC025254.1
chr12,92264898,92265006,-,ENSG00000258224,AC090049.2
chr12,92271167,92274431,+,ENSG00000257893,LINC02404
chr12,92295234,92299963,+,ENSG00000257863,AC090049.1
chr12,92378752,92536690,-,ENSG00000257242,LINC01619
chr12,92534054,92539673,-,ENSG00000133639,BTG1
chr12,92539349,92583436,+,ENSG00000245904,AC025164.2
chr12,92562176,92562653,+,ENSG00000239201,AC025164.1
chr12,92564129,92564229,-,ENSG00000199895,Y_RNA
chr12,92641532,92757608,-,ENSG00000277851,LINC02391
chr12,92813870,92821924,-,ENSG00000205057,CLLU1OS
chr12,92815307,92824778,+,ENSG00000257127,CLLU1
chr12,92815307,92877456,+,ENSG00000266923,AC063949.2
chr12,92860227,92885867,+,ENSG00000205056,LINC02397
chr12,92924236,92925100,+,ENSG00000258262,AC063949.1
chr12,92938668,92938763,-,ENSG00000238865,snoU13
chr12,93096619,93102325,+,ENSG00000214215,C12orf74
chr12,93115238,93166231,+,ENSG00000187510,PLEKHG7
chr12,93164413,93323107,-,ENSG00000102189,EEA1
chr12,93251855,93253049,+,ENSG00000258012,AC026111.1
chr12,93277549,93278476,+,ENSG00000257195,HNRNPA1P50
chr12,93346415,93346521,+,ENSG00000202534,RNU6-1329P
chr12,93392994,93413596,+,ENSG00000257345,LINC02413
chr12,93397191,93609455,-,ENSG00000257322,AC138123.2
chr12,93415382,93415488,+,ENSG00000207365,Y_RNA
chr12,93429037,93429520,+,ENSG00000270506,AC021646.1
chr12,93477374,93477451,-,ENSG00000256393,AC138123.1
chr12,93484298,93501376,+,ENSG00000257746,AC138123.3
chr12,93491027,93491120,+,ENSG00000221617,AC138123.1
chr12,93517839,93518319,-,ENSG00000257210,NACAP3
chr12,93568142,93575608,+,ENSG00000258171,LINC02412
chr12,93659405,93659508,-,ENSG00000238361,snoU13
chr12,93659793,93659872,+,ENSG00000201502,SNORD74
chr12,93708585,93709717,+,ENSG00000257512,AC124947.2
chr12,93710911,93771512,-,ENSG00000257252,AC124947.1
chr12,93744392,93744492,+,ENSG00000239073,snoU13
chr12,93771659,93801922,+,ENSG00000173598,NUDT4
chr12,93799449,93836038,-,ENSG00000177889,UBE2N
chr12,93854501,93854602,-,ENSG00000200011,Y_RNA
chr12,93861264,93909989,+,ENSG00000198015,MRPL42
chr12,93903263,93903544,+,ENSG00000243015,RN7SL737P
chr12,93923336,93923765,-,ENSG00000258271,AC025260.1
chr12,93936239,93965544,-,ENSG00000246985,SOCS2-AS1
chr12,93963590,93977263,+,ENSG00000120833,SOCS2
chr12,94034598,94035362,-,ENSG00000186076,AC012085.1
chr12,94071151,94288616,+,ENSG00000169372,CRADD
chr12,94101567,94131599,-,ENSG00000258274,AC012085.2
chr12,94224852,94225146,+,ENSG00000264978,RN7SL630P
chr12,94229943,94231814,+,ENSG00000258303,AC012464.2
chr12,94288741,94337379,-,ENSG00000257283,AC012464.1
chr12,94338817,94341589,+,ENSG00000271382,AC012464.3
chr12,94402515,94402823,-,ENSG00000223126,RN7SKP263
chr12,94533853,94535113,+,ENSG00000257360,AC123567.1
chr12,94542499,94701451,+,ENSG00000136040,PLXNC1
chr12,94561782,94579820,-,ENSG00000258035,AC123567.2
chr12,94665926,94670971,-,ENSG00000258172,AC073655.1
chr12,94671534,94676620,-,ENSG00000258365,AC073655.2
chr12,94700225,94853764,-,ENSG00000173588,CEP83
chr12,94754996,94755300,+,ENSG00000244391,RN7SL330P
chr12,94817520,94818745,-,ENSG00000213250,RBMS2P1
chr12,94853779,94856260,+,ENSG00000278916,CEP83-AS1
chr12,94885322,94890218,-,ENSG00000257400,AC023161.1
chr12,94909252,94909536,+,ENSG00000244091,RN7SL483P
chr12,94914866,94915645,-,ENSG00000258357,AC023161.2
chr12,94942017,94943312,+,ENSG00000236349,SUCLG2P2
chr12,94955565,94955635,+,ENSG00000266099,MIR5700
chr12,94960900,95044338,-,ENSG00000057704,TMCC3
chr12,94984597,94984869,+,ENSG00000257847,LSM3P2
chr12,95227923,95228934,+,ENSG00000216306,KRT19P2
chr12,95228174,95228289,+,ENSG00000208038,MIR492
chr12,95290831,95397546,-,ENSG00000184752,NDUFA12
chr12,95414005,95467479,-,ENSG00000120798,NR2C1
chr12,95470525,95611258,-,ENSG00000180263,FGD6
chr12,95494307,95494821,+,ENSG00000257121,AC126615.2
chr12,95519536,95520165,+,ENSG00000237774,AC126615.1
chr12,95611522,95696566,+,ENSG00000028203,VEZT
chr12,95669546,95669648,+,ENSG00000202470,Y_RNA
chr12,95680094,95680614,-,ENSG00000257666,CBX3P5
chr12,95684468,95684575,+,ENSG00000212535,RNU6-808P
chr12,95702196,95702289,+,ENSG00000199172,MIR331
chr12,95703699,95703760,+,ENSG00000265917,MIR3685
chr12,95705088,95836258,-,ENSG00000257943,AC084879.1
chr12,95781666,95782334,-,ENSG00000258313,AC084879.2
chr12,95832513,95832619,-,ENSG00000222544,RNU6-735P
chr12,95861173,95861637,-,ENSG00000241556,AC018475.1
chr12,95867296,95909615,+,ENSG00000111142,METAP2
chr12,95910336,95945266,-,ENSG00000136014,USP44
chr12,95945358,96067775,+,ENSG00000257150,PGAM1P5
chr12,96011465,96011562,+,ENSG00000212448,Y_RNA
chr12,96051583,96184930,-,ENSG00000074527,NTN4
chr12,96186307,96186413,-,ENSG00000199506,RNU6-247P
chr12,96189123,96252617,-,ENSG00000258343,AC090001.1
chr12,96196875,96217085,+,ENSG00000258292,LINC02410
chr12,96252706,96297606,+,ENSG00000139343,SNRPF
chr12,96260826,96336752,-,ENSG00000165972,CCDC38
chr12,96337071,96362494,+,ENSG00000139344,AMDHD1
chr12,96366440,96390143,-,ENSG00000084110,HAL
chr12,96390299,96405267,+,ENSG00000257878,AC007298.2
chr12,96394606,96437298,-,ENSG00000111144,LTA4H
chr12,96419101,96421749,+,ENSG00000257715,AC007298.1
chr12,96453802,96454153,-,ENSG00000258251,YPEL5P3
chr12,96495731,96496027,-,ENSG00000266889,RN7SL88P
chr12,96554470,96565904,-,ENSG00000283422,LINC02452
chr12,96588160,96663613,+,ENSG00000111145,ELK3
chr12,96616575,96617751,-,ENSG00000258177,AC008149.1
chr12,96672039,96794338,-,ENSG00000059758,CDK17
chr12,96697153,96697291,-,ENSG00000201435,RNU4-24P
chr12,96780596,96780972,-,ENSG00000257169,AC125612.1
chr12,96816104,96879220,-,ENSG00000258272,AC007513.1
chr12,96820978,96821264,-,ENSG00000252827,RN7SKP11
chr12,96837258,96837327,+,ENSG00000263364,AC021052.1
chr12,96883349,97269333,+,ENSG00000188596,CFAP54
chr12,97294475,97296476,-,ENSG00000258846,EEF1A1P33
chr12,97301001,97347555,+,ENSG00000139350,NEDD1
chr12,97373306,97373407,-,ENSG00000202368,Y_RNA
chr12,97379434,97579387,+,ENSG00000258131,AC007656.1
chr12,97417799,97444907,+,ENSG00000257470,AC013417.1
chr12,97543859,97548405,-,ENSG00000279190,AC007656.2
chr12,97666470,97669987,-,ENSG00000257920,LINC02409
chr12,97824662,97992193,+,ENSG00000255794,RMST
chr12,97885678,97885761,+,ENSG00000221479,MIR1251
chr12,97945915,97946006,-,ENSG00000251844,snoMe28S-Am2634
chr12,97957035,97957749,-,ENSG00000279798,AC018659.2
chr12,97957590,97957689,+,ENSG00000207586,MIR135A2
chr12,98073657,98073825,-,ENSG00000257157,AC018659.1
chr12,98107190,98155637,-,ENSG00000257501,AC007424.1
chr12,98115494,98115600,+,ENSG00000206899,RNU6-36P
chr12,98332834,98332899,-,ENSG00000265861,MIR4495
chr12,98389161,98389226,-,ENSG00000263890,MIR4303
chr12,98506792,98686223,-,ENSG00000258312,AC016152.1
chr12,98711519,98712127,+,ENSG00000257580,AC008055.1
chr12,98811674,98811816,-,ENSG00000201296,RNU4-41P
chr12,98847613,98850923,-,ENSG00000227825,SLC9A7P1
chr12,98879322,98897633,-,ENSG00000245017,LINC02453
chr12,98906751,98910200,-,ENSG00000257167,TMPO-AS1
chr12,98909290,98944157,+,ENSG00000120802,TMPO
chr12,98918254,98918535,-,ENSG00000264461,RN7SL179P
chr12,98984501,98984992,-,ENSG00000225185,AC013283.1
chr12,98987369,99000157,+,ENSG00000075415,SLC25A3
chr12,98993413,98993661,+,ENSG00000212443,SNORA53
chr12,98999652,98999738,+,ENSG00000221625,AC013283.1
chr12,99007183,99038891,-,ENSG00000166130,IKBIP
chr12,99038919,99129211,+,ENSG00000120868,APAF1
chr12,99120235,100378432,-,ENSG00000185046,ANKS1B
chr12,99188263,99188742,+,ENSG00000258204,AC008126.1
chr12,99325460,99370434,+,ENSG00000257458,AC069437.1
chr12,99477561,99477683,-,ENSG00000202324,RNA5SP366
chr12,99487137,99498789,+,ENSG00000258039,AC117377.1
chr12,100041531,100043824,+,ENSG00000180219,FAM71C
chr12,100402830,100403616,-,ENSG00000214203,RPS4XP1
chr12,100420026,100421318,-,ENSG00000279148,AC126474.1
chr12,100422233,100536626,-,ENSG00000111647,UHRF1BP1L
chr12,100426103,100427852,-,ENSG00000280088,AC126474.2
chr12,100536836,100538449,+,ENSG00000257696,AC010203.2
chr12,100550135,100567437,-,ENSG00000238105,GOLGA2P5
chr12,100551034,100551116,-,ENSG00000221770,AC010203.1
chr12,100552275,100552521,-,ENSG00000266610,RN7SL176P
chr12,100566974,100593561,-,ENSG00000257489,AC010203.1
chr12,100592900,100635643,+,ENSG00000075089,ACTR6
chr12,100597447,100660857,-,ENSG00000166153,DEPDC4
chr12,100651466,100651568,-,ENSG00000206790,Y_RNA
chr12,100660918,100735502,+,ENSG00000136021,SCYL2
chr12,100750857,100815837,+,ENSG00000179520,SLC17A8
chr12,100795923,100796028,+,ENSG00000238748,snoU13
chr12,100867486,100958191,+,ENSG00000012504,NR1H4
chr12,100918964,100919198,-,ENSG00000271177,AC010200.2
chr12,100967461,101022064,+,ENSG00000139354,GAS2L3
chr12,100972522,100973975,+,ENSG00000257803,AC010200.1
chr12,101049500,101049582,-,ENSG00000239036,AC010209.1
chr12,101111304,101522419,+,ENSG00000151572,ANO4
chr12,101246109,101253040,-,ENSG00000257325,AC138360.1
chr12,101432198,101432872,-,ENSG00000258007,AC063947.1
chr12,101460512,101463010,+,ENSG00000258033,AC063947.2
chr12,101549271,101604185,-,ENSG00000256870,SLC5A8
chr12,101593049,101593155,-,ENSG00000207414,RNU6-768P
chr12,101621919,101622654,-,ENSG00000241744,AC079953.1
chr12,101673887,101780394,+,ENSG00000120800,UTP20
chr12,101752526,101752627,-,ENSG00000238800,snoU13
chr12,101786898,101801598,-,ENSG00000120805,ARL1
chr12,101802150,101802838,-,ENSG00000257543,AC063948.1
chr12,101805135,101805237,+,ENSG00000222890,RNU6-1068P
chr12,101818219,101818469,+,ENSG00000239413,RPS27P23
chr12,101840603,101840710,+,ENSG00000206929,Y_RNA
chr12,101860483,101860598,+,ENSG00000202249,RNU5E-5P
chr12,101866117,101866234,+,ENSG00000252366,RNA5SP367
chr12,101869199,101880775,+,ENSG00000166211,SPIC
chr12,101962131,102079796,+,ENSG00000196091,MYBPC1
chr12,102040498,102053748,-,ENSG00000257514,AC117505.1
chr12,102089780,102090228,-,ENSG00000274560,AC010205.1
chr12,102090725,102137918,+,ENSG00000111666,CHPT1
chr12,102113586,102113696,+,ENSG00000199933,Y_RNA
chr12,102122426,102133250,-,ENSG00000139351,SYCP3
chr12,102139275,102224716,-,ENSG00000111670,GNPTAB
chr12,102159184,102159287,-,ENSG00000222255,RNU6-101P
chr12,102166892,102167533,-,ENSG00000258230,AC063950.1
chr12,102173592,102173707,+,ENSG00000201168,RNA5SP368
chr12,102183593,102183693,+,ENSG00000238940,snoU13
chr12,102190188,102190280,-,ENSG00000222932,RNU6-172P
chr12,102230598,102230705,+,ENSG00000223046,RNA5SP369
chr12,102265520,102265579,-,ENSG00000252863,RNU6-1183P
chr12,102267094,102267401,-,ENSG00000258153,HSPE1P4
chr12,102271129,102405908,+,ENSG00000136048,DRAM1
chr12,102317188,102318497,-,ENSG00000257202,AC084398.2
chr12,102329994,102330452,+,ENSG00000241917,AC084398.1
chr12,102348776,102356168,-,ENSG00000258308,AC079907.2
chr12,102357679,102358118,+,ENSG00000258288,NENFP2
chr12,102406705,102455927,-,ENSG00000120860,WASHC3
chr12,102457133,102468598,+,ENSG00000257222,AC079907.1
chr12,102466881,102513902,-,ENSG00000075188,NUP37
chr12,102513963,102591298,+,ENSG00000185480,PARPBP
chr12,102590237,102591623,-,ENSG00000183395,PMCH
chr12,102591363,102796374,+,ENSG00000281344,HELLPAR
chr12,102611098,102611391,-,ENSG00000264554,RN7SL793P
chr12,102623805,102624311,-,ENSG00000258142,AC093023.1
chr12,102698133,102857269,+,ENSG00000283052,LINC02456
chr12,102789645,102874423,-,ENSG00000017427,IGF1
chr12,102907029,102907433,-,ENSG00000257254,AC010202.1
chr12,103203058,103218177,-,ENSG00000258169,LINC00485
chr12,103230663,103352188,-,ENSG00000171759,PAH
chr12,103320292,103320383,-,ENSG00000221807,AC069227.1
chr12,103347067,103347613,-,ENSG00000282964,AC026108.1
chr12,103351464,103354294,+,ENSG00000139352,ASCL1
chr12,103474728,103572453,-,ENSG00000257703,AC068643.1
chr12,103507812,103507865,-,ENSG00000239164,RNU7-184P
chr12,103545620,103562087,+,ENSG00000257860,AC068643.2
chr12,103631369,103889788,-,ENSG00000179088,C12orf42
chr12,103632176,103632253,-,ENSG00000238909,AC068643.1
chr12,103897159,103898714,+,ENSG00000257415,AC084364.1
chr12,103899189,103899952,-,ENSG00000257994,AC084364.2
chr12,103941572,103953593,+,ENSG00000257762,LINC02401
chr12,103981051,104160505,+,ENSG00000136011,STAB2
chr12,103985890,103986021,+,ENSG00000212594,U8
chr12,104048558,104051773,-,ENSG00000257737,AC025265.2
chr12,104062353,104063184,-,ENSG00000257766,AC025265.3
chr12,104114720,104114822,-,ENSG00000238914,snoU13
chr12,104140093,104162636,-,ENSG00000257681,AC025265.1
chr12,104164231,104234975,-,ENSG00000111696,NT5DC3
chr12,104213388,104215863,+,ENSG00000257754,AC012555.2
chr12,104235229,104238442,+,ENSG00000257327,AC012555.1
chr12,104237527,104323989,-,ENSG00000214198,TTC41P
chr12,104323885,104347423,+,ENSG00000166598,HSP90B1
chr12,104324203,104324333,+,ENSG00000265072,MIR3652
chr12,104343980,104359486,-,ENSG00000204954,C12orf73
chr12,104359582,104382652,+,ENSG00000139372,TDG
chr12,104378889,104378982,+,ENSG00000215976,AC078819.1
chr12,104382762,104457961,-,ENSG00000120820,GLT8D2
chr12,104424557,104425321,+,ENSG00000216285,AC078819.1
chr12,104458235,104500302,+,ENSG00000111727,HCFC2
chr12,104510855,104532067,-,ENSG00000120837,NFYB
chr12,104519014,104519134,+,ENSG00000199415,RNA5SP370
chr12,104564173,104571437,+,ENSG00000257193,LINC02385
chr12,104609557,104744083,+,ENSG00000198431,TXNRD1
chr12,104656092,104674500,-,ENSG00000257732,AC089983.1
chr12,104659087,104659614,+,ENSG00000213442,RPL18AP3
chr12,104697517,104698983,+,ENSG00000255150,EID3
chr12,104849073,105155792,+,ENSG00000171310,CHST11
chr12,104907807,104908217,+,ENSG00000258111,AC079316.1
chr12,104945851,104947225,+,ENSG00000279176,AC079316.2
chr12,104985411,104985494,+,ENSG00000264295,MIR3922
chr12,105196331,105352522,-,ENSG00000136052,SLC41A2
chr12,105245602,105245696,+,ENSG00000222579,Y_RNA
chr12,105345538,105345624,+,ENSG00000265054,AC090051.1
